item_name,price,rating,reviews,brand_name,weighted_review
DREAM PAIRS Women's Chunkle Low Heel Pump Sandals,43.99,4.3,8240,DREAM PAIRS,35432.0
Bruno Marc Men's Urban Suede Leather Lace Up Oxfords Shoes,42.99,4.5,7864,Bruno Marc,35388.0
Amazon Essentials Women's Two Strap Heeled Sandal,28.5,4.3,8218,Amazon Essentials,35337.4
New Balance Men's Made in Us 990 V5 Sneaker,184.0,4.7,7495,New Balance,35226.5
Bruno Moda Italy Men's Prince Classic Modern Formal Oxford Wingtip Lace Up Dress Shoes,39.99,4.4,8000,DREAM PAIRS,35200.0
Merrell Men's Moab 2 GTX Hiking Shoe,89.98,4.5,7789,Merrell,35050.5
"Amazon Essentials Women's Casual Low-Cut Socks, 6 Pairs",10.7,4.5,7771,Amazon Essentials,34969.5
adidas Originals Men's Stan Smith Leather Sneaker,68.71,4.6,7588,adidas Originals,34904.799999999996
Bruno Marc Men's Dress Ankle Motorcycle Boots,36.99,4.3,8077,Bruno Marc,34731.1
adidas Men's Racer Tr21 Running Shoe,46.95,4.5,7694,adidas,34623.0
"Crocs Unisex-Adult Literide 360 Clogs, 7 UK Men/ 8 UK Women (M8W10)",35.99,4.5,7668,Crocs,34506.0
Merrell Men's Moab 2 Mid Gtx Hiking Boot,80.0,4.6,7443,Merrell,34237.799999999996
Clarks Women's Emslie Lulin Pump,49.45,4.5,7598,Clarks,34191.0
DREAM PAIRS Women's Casual Pointed Toe Ballet Comfort Soft Slip On Flats Shoes,32.99,4.0,8547,DREAM PAIRS,34188.0
Reebok Men's Club C 85 Sneaker,74.95,4.6,7394,Reebok,34012.399999999994
Brooks Women's Glycerin 19 Neutral Running Shoe,68.99,4.5,7555,Brooks,33997.5
Merrell Unisex-Child Trail Chaser Jr Hiking Sneaker,44.95,4.5,7541,Merrell,33934.5
Nike Men's Stroke Running Shoe,54.82,4.4,7679,Nike,33787.600000000006
Amazon Essentials Women's Casual Strappy Sandal,24.9,4.4,7659,Amazon Essentials,33699.600000000006
Clarks Women's Adriel Viola Dress Pump,43.89,4.4,7642,Clarks,33624.8
Skechers Women's Go Walk 5-True Sneaker,44.99,4.6,7305,Skechers,33603.0
Bruno Marc Men's Giorgio Leather Lined Dress Loafers Shoes,45.99,4.4,7614,Bruno Marc,33501.600000000006
adidas Unisex-Child Goletto VII Firm Ground Cleats Soccer Shoe,24.78,4.6,7267,adidas,33428.2
DREAM PAIRS Women's Nina Low Heel Pump Sandals,49.99,4.4,7572,DREAM PAIRS,33316.8
Salomon Men's XA PRO 3D Gore-TEX Trail Running Shoes,169.95,4.5,7395,Salomon,33277.5
Clarks Women's May Marigold Slip-On Loafer,44.99,4.3,7734,Clarks,33256.2
Roxy Women's Bayshore Slip on Shoe Sneaker,50.72,4.5,7352,Roxy,33084.0
Clarks Men's Escalade Step,52.99,4.5,7341,Clarks,33034.5
DREAM PAIRS Women's Sole-Simple Ballerina Walking Flats Shoes,31.98,4.1,8038,DREAM PAIRS,32955.799999999996
Roxy Women's Minnow Slip on Sneaker Shoe,39.99,4.5,7287,Roxy,32791.5
Amazon Essentials Women's Casual Lace Up Sneaker,17.9,4.2,7802,Amazon Essentials,32768.4
"Ryka Women's, Devotion Plus 3 Walking Shoe",68.8,4.3,7594,Ryka,32654.199999999997
Bruno Marc Men's Oxfords Formal Dress Shoes,42.99,4.3,7554,Bruno Marc,32482.199999999997
PUMA Unisex-Adult Super Levitate Sneaker,45.0,4.4,7378,PUMA,32463.200000000004
Dockers Men's Sunland Slide Sandal,29.97,4.4,7348,Dockers,32331.200000000004
Bruno Marc Men's Motorcycle Combat Oxford Boot Fur Lining Warm Zipper Boots,48.99,4.3,7496,Bruno Marc,32232.8
"Ryka Women's, Hydro Sport Training Shoe",69.99,4.5,7140,Ryka,32130.0
Skechers Men's Relaxed Fit: Harper - Forde Loafer,59.99,4.6,6966,Skechers,32043.6
DREAM PAIRS Women's Sole-Shine Rhinestone Ballet Flats Shoes,27.99,4.2,7623,DREAM PAIRS,32016.600000000002
Clarks Men's Cotrell Step Slip-On Loafer,53.67,4.5,7072,Clarks,31824.0
adidas Unisex-Child Lite Racer Adapt 4.1 Running Shoes,36.0,4.5,7070,adidas,31815.0
DREAM PAIRS Flapointed Women's Casual D'Orsay Pointed Plain Ballet Comfort Soft Slip On Flats Shoes,36.99,4.1,7751,DREAM PAIRS,31779.1
adidas Originals Women's Stan Smith Sneaker,90.0,4.5,7037,adidas Originals,31666.5
Reebok Men's Workout Plus Sneaker,58.68,4.4,7176,Reebok,31574.4
Dockers Men's Douglas Ultra-Light Moccasin Premium Slippers,24.73,4.3,7313,Dockers,31445.899999999998
DREAM PAIRS Women's Mila Low Chunky Heel Pump Shoes,45.49,4.2,7480,DREAM PAIRS,31416.0
Skechers Women's On-The-go 600-16259 Slide Sandal,41.08,4.4,7119,Skechers,31323.600000000002
New Balance Men's 997H V1 Classic Sneaker,84.95,4.5,6942,New Balance,31239.0
ASICS Men's JOLT 2 Shoes,54.76,4.6,6781,ASICS,31192.6
Skechers Women's Go Walk Joy-15641 Sneaker,42.95,4.6,6774,Skechers,31160.399999999998
CLARKS Women's Sillian Bella Mary Jane Flat,46.77,4.2,7381,Clarks,31000.2
New Balance Men's 410 Trail Running Shoe,58.95,4.4,7037,New Balance,30962.800000000003
Bruno Marc Men's Penny Loafers Moccasins Shoes,39.99,4.4,7031,Bruno Marc,30936.4
Nike Men's Running Shoe,115.0,4.5,6865,Nike,30892.5
Sperry Men's Striper Ii CVO Nautical Sneaker,47.88,4.6,6623,Sperry,30465.8
DREAM PAIRS Women's Ankle Strap Rhinestones Low Wedge Sandals,32.99,4.4,6916,DREAM PAIRS,30430.4
Bruno Marc Men's Slip-On Canvas Sneaker Loafer Lightweight Walking Shoes,25.99,4.5,6741,Bruno Marc,30334.5
Clarks Women's Juliet Palm Loafer,46.81,4.3,7041,Clarks,30276.3
DREAM PAIRS Girls Toddler/Little Kid/Big Kid Serena-100 Mary Jane Ballerina Flat Shoes,30.99,4.5,6721,DREAM PAIRS,30244.5
"Amazon Essentials Men's Patterned Dress Socks, 5 Pairs",19.0,4.6,6559,Amazon Essentials,30171.399999999998
Brooks Mens Launch 7 Running Shoe,99.95,4.6,6550,Brooks,30129.999999999996
"Amazon Essentials Boys' Cotton Crew Gym Socks, 10 Pairs",14.2,4.6,6539,Amazon Essentials,30079.399999999998
Bruno Marc Men's Leather Lined Dress Oxfords Shoes,42.99,4.4,6834,Bruno Marc,30069.600000000002
Nike Men's Air Max Shoes,160.0,4.5,6636,Nike,29862.0
"LifeStride Women's, Abigail Flat",39.95,4.2,7104,LifeStride,29836.800000000003
Crocs Men's and Women's Bayaband Slide Sandals,34.99,4.6,6377,Crocs,29334.199999999997
Reebok Women's Club C 85 Vintage Walking Shoe,84.95,4.7,6210,Reebok,29187.0
DREAM PAIRS Women's High Heel Closed Toe Chunky Wedding Pumps Shoes,35.99,4.4,6622,DREAM PAIRS,29136.800000000003
ASICS Men's Matflex 6 Wrestling Shoes,49.7,4.4,6598,ASICS,29031.2
adidas Originals Unisex-Child X_PLR Running Shoe,50.0,4.6,6265,adidas Originals,28818.999999999996
Crocs Unisex-Adult Bayaband Flip Flops Sandals,22.86,4.7,6097,Crocs,28655.9
"Amazon Essentials Men's Cotton Cushioned Low Cut Socks, Multipacks",18.9,4.4,6500,Amazon Essentials,28600.000000000004
Brooks Women's Revel 5 Neutral Running Shoe,69.95,4.6,6212,Brooks,28575.199999999997
Dr. Scholl's Shoes Men's Harrington II Slip Resistant Work Oxford,80.0,4.3,6617,Dr. Scholl's Shoes,28453.1
Clarks Women's Hope Roxanne Loafer,43.1,4.5,6252,Clarks,28134.0
New Balance Women's 520 V7 Running Shoe,61.0,4.3,6537,New Balance,28109.1
Clarks Women's Leisa Faye Sandal,60.01,4.7,5945,Clarks,27941.5
Steve Madden Women's Travel Flat Sandal,39.95,4.2,6652,Steve Madden,27938.4
DREAM PAIRS Women's Sole-Happy Ballerina Walking Flats Shoes,29.99,4.2,6611,DREAM PAIRS,27766.2
"Amazon Essentials Men's Cotton Half Cushioned Ankle Socks, Multipacks",19.0,4.5,6143,Amazon Essentials,27643.5
Hey Dude Women's Wendy L Loafer,29.43,4.7,5871,Hey Dude,27593.7
Clarks Women's Brinkley Flora Flip-Flop,33.71,4.7,5869,Clarks,27584.3
Skechers Men's Gowalk Arch Fit-Athletic Workout Walking Shoe with Air Cooled Foam Sneaker,69.66,4.6,5973,Skechers,27475.8
adidas Originals Men's Adilette Slide Sandal,31.0,4.5,6102,adidas Originals,27459.0
Dockers Men's Beacon Boat Shoe,49.03,4.4,6230,Dockers,27412.000000000004
Cole Haan Men's Zerogrand Wing Ox Leather Oxford,119.95,4.6,5897,Cole Haan,27126.199999999997
"LifeStride Women's, Yolo Sandal",39.99,4.2,6450,LifeStride,27090.0
Bruno Marc Men's Suede Leather Lace Up Oxfords Chukka Ankle Boots,36.99,4.5,5994,Bruno Marc,26973.0
"OLUKAI Ohana Women's Beach Sandals, Quick-Dry Flip-Flop Slides, Water Resistant, Wet Grip Soles & Compression Molded Footbed",75.0,4.7,5735,OLUKAI,26954.5
Rockport Women's Ridge Sling Sandal,49.0,4.3,6259,Rockport,26913.699999999997
Bruno Marc Men's Dress Oxford Shoes Classic Lace Up Formal Shoes,42.99,4.5,5978,Bruno Marc,26901.0
Columbia Men's Bugaboot III Snow Boot,90.92,4.5,5970,Columbia,26865.0
"Skechers Women's Performance, Gowalk Joy Terrific Slip on Walking Shoes",58.02,4.6,5832,Skechers,26827.199999999997
Nike Unisex-Child Free Rn (Big Kid),73.0,4.6,5817,Nike,26758.199999999997
Under Armour Women's Ansa Fix Slide Sandal,19.99,4.5,5924,Under Armour,26658.0
"LifeStride Women's, Adley Boot",45.59,4.2,6342,LifeStride,26636.4
adidas Men's Questar Flow Nxt Running Shoe,70.0,4.4,6047,adidas,26606.800000000003
New Balance Women's Dynasoft Nitrel V4 Trail Running Shoe,60.0,4.4,6036,New Balance,26558.4
Amazon Essentials Women's Buckle Mule,23.9,4.3,6143,Amazon Essentials,26414.899999999998
Sperry Women's Pier View Sneaker,58.56,4.5,5858,Sperry,26361.0
Sperry Women's Angelfish Varsity Boat Shoe,67.4,4.5,5790,Sperry,26055.0
DREAM PAIRS Women's Debbie Mid Wedge Heel Pump Shoes,39.99,3.9,6668,DREAM PAIRS,26005.2
Skechers Women's Reggae Slim Simply Stretch Sandal,39.99,4.5,5772,Skechers,25974.0
Reebok Men's Ex-o-fit Hi Sneaker,79.95,4.6,5620,Reebok,25851.999999999996
Rockport Men's Waterproof Storm Surge Toe Boot,61.23,4.3,6007,Rockport,25830.1
"Salomon XA PRO 3D Trail Running Shoes for Men Sneaker, Grey Monument/Ebony, 12",149.95,4.6,5580,Salomon,25667.999999999996
Keds Unisex-Child Daphne Mary Jane Flat,27.99,4.7,5459,Keds,25657.3
TOMS Men's Black Classic 10002931 Oxford Flat,38.99,4.6,5566,TOMS,25603.6
Keds Women's Kickstart Seasonal Solid CNVS Sneaker,39.88,4.5,5681,Keds,25564.5
Nike Women's Fitness Running Shoe,55.3,4.5,5643,Nike,25393.5
Reebok Women's Club MEMT Sneaker,49.45,4.5,5639,Reebok,25375.5
Dr. Scholl's Shoes Women's Luna Sneaker,36.99,4.2,6028,Dr. Scholl's Shoes,25317.600000000002
Easy Spirit Women's Traveltime12 Mule,39.99,4.5,5620,Easy Spirit,25290.0
Amazon Essentials Women's Knit Ballet Flat,24.7,4.0,6312,Amazon Essentials,25248.0
Bruno Marc Men's 3251314 Penny Loafers Moccasins Shoes,36.99,4.4,5736,Bruno Marc,25238.4
Hey Dude Men's Wally Kite Various Sizes and Colors | Men’s Shoes | Men's Lace-Up Loafers | Lightweight and Comfortable,35.54,4.8,5256,Hey Dude,25228.8
Nike Women's Tennis Shoes,69.97,4.5,5580,Nike,25110.0
Capezio 550 Junior Footlight,46.65,4.2,5977,Capezio,25103.4
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,PUMA,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,ALTRA,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,LifeStride,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Columbia,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Keds,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Merrell,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Hey Dude,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Saucony,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Amazon Essentials,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,adidas,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,OLUKAI,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Reebok,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Under Armour,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,FootJoy,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Dockers,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Steve Madden,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Rockport,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Salomon,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Bruno Marc,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,DREAM PAIRS,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,JBU by Jambu,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,TOMS,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Sperry,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,K-Swiss,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Lugz,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,ASICS,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Capezio,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Dr. Scholl's Shoes,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Skechers,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Brooks,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,WHITE MOUNTAIN,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Easy Spirit,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Roxy,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,adidas Originals,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Crocs,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Clarks,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Nike,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Cole Haan,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,Ryka,25083.8
SDolphin Running Shoes Women Sneakers - Tennis Workout Walking Gym Lightweight Athletic Comfortable Casual Memory Foam Fashion Shoes,49.99,4.1,6118,New Balance,25083.8
Sperry Men's STRIPER II CVO Core Sneaker,45.11,4.6,5447,Sperry,25056.199999999997
New Balance Men's 813 V1 Hook and Loop Walking Shoe,66.95,4.5,5565,New Balance,25042.5
Sperry Women's Lounge Away Sneaker,50.37,4.6,5434,Sperry,24996.399999999998
Dr. Scholl's Shoes Women's Harlow Ankle Boot,60.0,4.2,5930,Dr. Scholl's Shoes,24906.0
Steve Madden Men's Fenta Fashion Sneaker,60.0,4.3,5792,Steve Madden,24905.6
Brooks Women's Launch 8 Neutral Running Shoe,59.95,4.7,5298,Brooks,24900.600000000002
Amazon Essentials Men's Warm Comfortable Slippers,26.98,4.5,5527,Amazon Essentials,24871.5
Easy Spirit Women's TRAVELTIME500 Mule,32.57,4.5,5513,Easy Spirit,24808.5
New Balance Women's 877 V1 Walking Shoe,90.69,4.3,5721,New Balance,24600.3
Bruno Marc Men's Classic Suede Leather Desert Chukka Boots,39.99,4.5,5406,Bruno Marc,24327.0
LifeStride Women's Adriana Ankle Bootie,50.0,4.3,5652,LifeStride,24303.6
New Balance Men's Fresh Foam 1080 V11 Running Shoe,137.09,4.5,5389,New Balance,24250.5
adidas Originals Men's Superstar Legacy Running Shoe,74.0,4.7,5122,adidas Originals,24073.4
"Crocs Men's and Women's Crocband Clog, Navy, 10 Women/8 Men",24.99,4.5,5290,Crocs,23805.0
Cole Haan Men's Tucker Venetian Slip-On Loafer,88.84,4.3,5531,Cole Haan,23783.3
Bruno Marc Men's Motorcycle Boots Oxford Dress Boot,37.99,4.3,5523,Bruno Marc,23748.899999999998
Columbia Men's Crestwood Hiking Shoe,56.43,4.6,5162,Columbia,23745.199999999997
Salomon Men's Speedcross 4 Trail Running Shoes for Women,136.13,4.6,5133,Salomon,23611.8
Rockport Men's World Tour Classic Walking Shoe Sneaker,99.95,4.1,5723,Rockport,23464.3
Bruno Marc Men's Leather Lined Dress Loafers Shoes,36.99,4.5,5203,Bruno Marc,23413.5
Clarks Women's Linvale Jerica Pump,44.99,4.3,5398,Clarks,23211.399999999998
Dr. Scholl's Women's Dakota Boot,59.99,4.4,5252,Dr. Scholl's Shoes,23108.800000000003
Dr. Scholl's Shoes Women's Rate Ankle Boot,60.0,4.3,5364,Dr. Scholl's Shoes,23065.2
Crocs Unisex Classic United States Military Clogs,45.0,4.8,4791,Crocs,22996.8
Rockport Men's M7100 Prowalker,51.61,4.3,5333,Rockport,22931.899999999998
Reebok Women's Classic Nylon Sneaker,55.37,4.5,5083,Reebok,22873.5
Rockport Men's Style Leader 2 Bike Slip-On,60.51,4.6,4949,Rockport,22765.399999999998
adidas Originals Unisex-Child Swift Running Shoe,50.0,4.7,4842,adidas Originals,22757.4
Under Armour Men's Charged Commit Tr 3 Cross Trainer,63.89,4.6,4915,Under Armour,22609.0
Clarks Men's Cotrell Free Loafer,53.32,4.5,5019,Clarks,22585.5
DREAM PAIRS Flapointed Women's Casual D'Orsay Pointed Plain Ballet Comfort Soft Slip On Flats Shoes,25.49,4.1,5498,DREAM PAIRS,22541.8
"Ryka Women's, Dash 3 Walking Sneaker",62.78,4.4,5122,Ryka,22536.800000000003
Skechers Women's Gratis-Strolling Sneaker,40.62,4.6,4898,Skechers,22530.8
New Balance Women's Fresh Foam 1080 V11 Running Shoe,156.89,4.5,5006,New Balance,22527.0
Saucony Women's Performance Super Lite No-show Athletic Running Socks Multipack,15.99,4.6,4866,Saucony,22383.6
"TOMS Women's, Alpargata Paper Source Slip-On",36.92,4.5,4944,TOMS,22248.0
Nike Men's Court Vision Mid Sneaker,85.59,4.5,4942,Nike,22239.0
Lugz Men's Fringe Fashion Boot,59.99,4.6,4796,Lugz,22061.6
Dr. Scholl's Shoes Women's Webster Loafer,45.54,4.2,5246,Dr. Scholl's Shoes,22033.2
Nike Kids Flex Runner (Big Kid),50.83,4.7,4653,Nike,21869.100000000002
Brooks Men's Beast '20 Supportive Running Shoe,159.95,4.6,4732,Brooks,21767.199999999997
Merrell Men's Intercept Hiking Shoe,78.03,4.3,5043,Merrell,21684.899999999998
TOMS Women's Black Canvas Classic 10002472 Slip-On,37.3,4.6,4692,TOMS,21583.199999999997
Bruno Marc Men's Dress Shoes Formal Classic Lace-up Oxfords,38.99,4.5,4771,Bruno Marc,21469.5
Nike Men's Air Force 1 '07 An20 Basketball Shoe,129.99,4.6,4658,Nike,21426.8
Saucony Men's Cohesion 13 Running Shoe,44.99,4.5,4756,Saucony,21402.0
Cole Haan Men's 2.Zerogrand Laser Wing Oxford,54.99,4.7,4543,OLUKAI,21352.100000000002
Cole Haan Men's 2.Zerogrand Laser Wing Oxford,54.99,4.7,4543,Salomon,21352.100000000002
Cole Haan Men's 2.Zerogrand Laser Wing Oxford,54.99,4.7,4543,Rockport,21352.100000000002
Cole Haan Men's 2.Zerogrand Laser Wing Oxford,54.99,4.7,4543,Clarks,21352.100000000002
Cole Haan Men's 2.Zerogrand Laser Wing Oxford,54.99,4.7,4543,Brooks,21352.100000000002
Cole Haan Men's 2.Zerogrand Laser Wing Oxford,54.99,4.7,4543,K-Swiss,21352.100000000002
Cole Haan Men's 2.Zerogrand Laser Wing Oxford,54.99,4.7,4543,Under Armour,21352.100000000002
